0.31754386	0.16549708	0.17251462	0.08070175	0.3736842	0.21754386	0.01871345	0.01754386	0.99064326	0.16374269	0.16900584	0.0116959065	0.31637427	0.02631579	0.034502923	0.042105265	0.024561403	0.24444444	0.01754386	0.01871345	0.18304093	0.18128654	0.4766082	0.21052632	0.07953216	0.2847953	0.25730994	0.10526316	0.36725146	0.20643274	0.03918129	0.054385964	0.28947368	0.0116959065	0.7011696	0.08304094	0.45380116	0.3994152	0.15204678	0.045614034	0.21111111	0.07192983	0.24502924	0.15438597	0.022222223	0.030409357	0.033333335	0.009356725	0.09532164	0.028070176	0.04619883	0.06900585	0.02631579	0.01637427	0.08070175	0.82807016	0.056725144	0.043274853	0.022807017	0.014619883	
0.31637427	0.16666667	0.17368421	0.081871346	0.3748538	0.21871345	0.01988304	0.01871345	0.9918129	0.16491228	0.17017543	0.012865497	0.31754386	0.02748538	0.033333335	0.040935673	0.023391813	0.24444444	0.01754386	0.01988304	0.18421052	0.18245614	0.47777778	0.21169591	0.08070175	0.28362572	0.25847954	0.10643275	0.36842105	0.20760234	0.040350877	0.055555556	0.29064327	0.012865497	0.7023392	0.08421053	0.45497075	0.3994152	0.15321638	0.046783626	0.2122807	0.07309941	0.24502924	0.15438597	0.022222223	0.030409357	0.034502923	0.010526316	0.096491225	0.028070176	0.04619883	0.06900585	0.02748538	0.01754386	0.08070175	0.82807016	0.057894737	0.043274853	0.021637427	0.013450292	
0.3128655	0.1631579	0.17719299	0.08070175	0.37602338	0.21754386	0.021052632	0.021052632	0.99415207	0.16725147	0.17251462	0.015204678	0.31988305	0.030994153	0.030994153	0.0374269	0.01988304	0.24210526	0.015204678	0.01754386	0.18304093	0.18128654	0.4766082	0.21169591	0.08070175	0.28128654	0.25847954	0.10877193	0.36959064	0.21111111	0.042690057	0.05906433	0.29298246	0.015204678	0.7035088	0.085380115	0.45497075	0.4005848	0.15555556	0.0502924	0.21578947	0.07309941	0.24502924	0.1508772	0.021052632	0.026900584	0.032163743	0.008187135	0.09532164	0.025730994	0.04385965	0.06666667	0.02631579	0.015204678	0.077192985	0.8245614	0.055555556	0.03976608	0.018128656	0.00994152	
0.3140351	0.16432749	0.17368421	0.08421053	0.3748538	0.21871345	0.01988304	0.01871345	0.99298245	0.16608188	0.17134503	0.014035088	0.31871346	0.02865497	0.032163743	0.038596492	0.022222223	0.24444444	0.01754386	0.01871345	0.18421052	0.18128654	0.47777778	0.21052632	0.08070175	0.28245613	0.25730994	0.10643275	0.36842105	0.20760234	0.040350877	0.055555556	0.29064327	0.012865497	0.7023392	0.08421053	0.45497075	0.3994152	0.15321638	0.046783626	0.2122807	0.07309941	0.24385965	0.15321638	0.023391813	0.029239766	0.033333335	0.009356725	0.09532164	0.026900584	0.04502924	0.067836255	0.02748538	0.01637427	0.07953216	0.8269006	0.056725144	0.042105265	0.020467836	0.012280702	
0.3140351	0.16432749	0.1760234	0.081871346	0.37719297	0.21871345	0.021052632	0.021052632	0.99415207	0.16725147	0.17251462	0.015204678	0.31988305	0.02982456	0.032163743	0.038596492	0.021052632	0.24327485	0.01637427	0.01871345	0.18421052	0.18245614	0.47777778	0.21169591	0.08070175	0.28245613	0.25847954	0.107602336	0.36842105	0.20994152	0.04152047	0.057894737	0.29181287	0.014035088	0.7035088	0.085380115	0.45614034	0.4005848	0.15438597	0.049122807	0.21461989	0.07309941	0.24502924	0.15204678	0.021052632	0.028070176	0.033333335	0.009356725	0.096491225	0.026900584	0.04502924	0.067836255	0.02748538	0.01637427	0.07836258	0.825731	0.056725144	0.040935673	0.019298246	0.011111111	
0.3140351	0.16432749	0.17368421	0.081871346	0.3748538	0.22105263	0.01988304	0.01871345	0.99298245	0.16608188	0.17134503	0.012865497	0.31988305	0.02982456	0.032163743	0.038596492	0.021052632	0.24327485	0.01637427	0.01871345	0.18538012	0.18245614	0.47894737	0.2128655	0.081871346	0.28245613	0.25964913	0.10877193	0.37076023	0.20994152	0.042690057	0.057894737	0.29298246	0.015204678	0.70467836	0.08654971	0.45614034	0.40175438	0.15555556	0.049122807	0.21461989	0.074269004	0.24619883	0.15204678	0.021052632	0.028070176	0.033333335	0.009356725	0.096491225	0.026900584	0.04619883	0.067836255	0.02865497	0.01754386	0.07836258	0.825731	0.056725144	0.040935673	0.019298246	0.011111111	
0.3116959	0.1619883	0.17368421	0.07953216	0.3736842	0.21637426	0.024561403	0.021052632	0.99532163	0.16842106	0.17368421	0.01637427	0.32105264	0.030994153	0.02982456	0.0374269	0.01988304	0.24093567	0.014035088	0.015204678	0.18070175	0.17894737	0.4754386	0.20935673	0.07836258	0.28011695	0.25614035	0.10643275	0.36725146	0.20877193	0.04152047	0.056725144	0.29064327	0.012865497	0.7023392	0.08421053	0.4526316	0.3982456	0.15321638	0.04795322	0.2134503	0.07192983	0.24269006	0.1497076	0.021052632	0.026900584	0.02982456	0.0058479533	0.092982456	0.024561403	0.04152047	0.06549708	0.02397661	0.012865497	0.077192985	0.8233918	0.053216375	0.03976608	0.018128656	0.00994152	
0.3105263	0.16081871	0.17368421	0.07836258	0.3736842	0.21520467	0.021052632	0.024561403	0.9976608	0.17076023	0.1760234	0.01871345	0.32339182	0.033333335	0.02865497	0.03508772	0.01754386	0.23976608	0.012865497	0.015204678	0.18070175	0.17894737	0.474269	0.21052632	0.07836258	0.27894738	0.25614035	0.10643275	0.36725146	0.20877193	0.04385965	0.056725144	0.29298246	0.014035088	0.7011696	0.08421053	0.45380116	0.3994152	0.15321638	0.049122807	0.21461989	0.07192983	0.24385965	0.14853801	0.01871345	0.025730994	0.02982456	0.0058479533	0.092982456	0.023391813	0.04152047	0.064327486	0.02397661	0.012865497	0.07602339	0.82222223	0.053216375	0.0374269	0.015789473	0.007602339	
0.30818713	0.15847953	0.17134503	0.077192985	0.37134504	0.2140351	0.01871345	0.022222223	1.0	0.17192982	0.17836258	0.01988304	0.32339182	0.035672516	0.02631579	0.03274854	0.01637427	0.23859648	0.0116959065	0.012865497	0.17953217	0.17660819	0.4730994	0.20818713	0.077192985	0.2777778	0.25497076	0.10526316	0.36608186	0.20760234	0.04385965	0.055555556	0.29298246	0.015204678	0.7011696	0.08304094	0.451462	0.397076	0.15204678	0.0502924	0.21578947	0.070760235	0.24152046	0.14736842	0.01754386	0.023391813	0.02748538	0.003508772	0.09064327	0.021052632	0.040350877	0.06315789	0.021637427	0.010526316	0.07368421	0.8210526	0.05087719	0.03625731	0.014619883	0.0064327484	
0.30584794	0.15614036	0.16900584	0.0748538	0.36900586	0.21169591	0.01754386	0.01988304	0.99649125	0.1754386	0.17719299	0.01871345	0.32222223	0.033333335	0.02397661	0.030409357	0.014035088	0.23625731	0.009356725	0.010526316	0.17719299	0.1754386	0.47076023	0.20584795	0.0748538	0.2754386	0.25263157	0.102923974	0.36374268	0.20526315	0.04152047	0.053216375	0.29064327	0.012865497	0.6988304	0.08070175	0.44912282	0.39473686	0.1497076	0.04795322	0.2134503	0.06842105	0.23918128	0.14502925	0.015204678	0.021052632	0.0251462	0.0011695906	0.088304095	0.01871345	0.038011696	0.060818713	0.019298246	0.008187135	0.07134503	0.8187134	0.04853801	0.033918127	0.012280702	0.0040935674	
