1	32	36	10	9	
2	35	40	30	0	
3	8	12	45	42	
4	55	12	60	57	
5	32	40	90	0	
6	55	25	125	121	
7	55	49	130	130	
8	55	36	130	129	
9	22	40	150	0	
10	4	10	160	156	
11	1	40	180	0	
12	32	40	210	0	
13	42	40	225	0	
14	48	40	225	0	
15	12	40	225	0	
16	43	40	240	0	
17	0	40	240	0	
18	45	40	240	0	
19	4	40	255	0	
20	40	40	255	0	
21	4	37	255	0	
22	4	28	260	260	
23	38	0	270	0	
24	4	28	270	0	
25	34	16	285	0	
26	28	16	285	0	
27	4	0	285	0	
28	4	0	285	19	
29	37	40	290	0	
30	8	40	300	0	
31	35	40	300	0	
32	38	40	300	0	
33	12	40	300	0	
34	4	16	300	0	
35	20	55	300	0	
36	37	16	310	0	
37	0	40	315	0	
38	23	0	330	0	
39	34	40	345	0	
40	34	40	355	355	
41	32	22	360	0	
42	0	40	405	0	
43	25	4	405	0	
44	25	4	405	0	
45	36	40	420	0	
46	8	44	420	420	
47	9	40	450	419	
48	36	40	450	436	
49	35	25	457	457	
50	34	10	490	485	
51	26	40	495	330	
52	48	1	495	0	
53	40	8	510	425	
54	34	22	510	457	
55	32	35	525	0	
56	9	40	540	0	
57	37	40	570	528	
58	4	36	570	466	
59	17	8	580	576	
60	28	16	580	578	
61	0	40	600	0	
62	36	22	600	0	
63	0	40	603	603	
64	34	8	605	605	
65	10	8	615	573	
66	34	25	615	591	
67	22	2	625	624	
68	29	17	630	572	
69	22	40	645	642	
70	12	17	645	0	
71	20	36	645	599	
72	0	16	660	588	
73	29	41	660	0	
74	0	8	690	628	
75	55	0	690	650	
76	42	2	695	692	
77	25	25	705	705	
78	37	4	735	659	
79	35	17	750	567	
80	32	46	750	746	
81	42	27	750	597	
82	37	26	800	798	
83	50	40	810	629	
84	36	16	825	511	
85	36	16	843	843	
86	22	40	855	843	
87	8	16	855	569	
88	22	55	857	857	
89	32	10	875	871	
90	36	54	895	895	
91	1	22	900	864	
92	36	55	900	884	
93	55	21	905	903	
94	22	25	925	924	
95	36	0	930	791	
96	2	0	930	830	
97	8	20	960	946	
98	8	10	960	943	
99	35	27	965	961	
100	28	59	995	992	
101	25	25	1005	918	
102	27	26	1020	872	
103	32	22	1030	1030	
104	17	22	1035	781	
105	22	40	1050	1012	
106	17	22	1050	759	
107	27	51	1050	1007	
108	55	22	1052	1052	
109	37	16	1058	1057	
110	20	16	1065	1046	
111	55	17	1065	1062	
112	2	36	1070	1070	
113	32	2	1075	1073	
114	25	40	1080	1028	
115	34	16	1080	1026	
116	20	30	1080	1080	
117	8	12	1080	976	
118	40	34	1090	1089	
119	20	8	1110	1110	
120	1	48	1115	1112	
121	22	0	1119	1119	
122	37	28	1120	1000	
123	55	16	1125	994	
124	14	40	1138	1138	
125	1	40	1140	629	
126	8	10	1140	1122	
127	51	36	1157	1157	
128	34	40	1160	1150	
129	4	37	1170	661	
130	4	37	1170	761	
131	17	43	1170	1144	
132	23	22	1199	1199	
133	36	16	1200	1121	
134	10	17	1200	980	
135	35	32	1200	1075	
136	34	16	1220	1220	
137	5	48	1230	1202	
138	8	54	1230	1195	
139	23	55	1230	1222	
140	17	12	1230	1229	
141	8	36	1230	1194	
142	55	28	1230	1123	
143	55	2	1235	1231	
144	8	55	1245	1239	
145	4	39	1260	1208	
146	25	17	1260	1200	
147	55	22	1260	1168	
148	8	59	1260	1234	
149	8	28	1260	1195	
150	8	28	1260	1195	
151	55	26	1270	1270	
152	5	40	1275	1253	
153	5	37	1275	1203	
154	8	27	1275	1258	
155	5	22	1275	1205	
156	5	51	1275	1204	
157	26	0	1279	1279	
158	55	39	1290	1275	
159	1	40	1290	863	
160	55	0	1290	1256	
161	28	16	1290	892	
162	55	52	1290	1284	
163	55	41	1290	1285	
164	8	40	1303	1303	
165	8	0	1305	1282	
166	8	25	1320	1310	
167	55	22	1320	1301	
168	8	36	1320	1320	
169	23	40	1335	685	
170	5	0	1335	1206	
171	8	1	1335	1334	
172	8	25	1350	1312	
173	55	22	1350	1333	
174	1	40	1380	1030	
175	8	25	1380	1367	
176	25	37	1380	1329	
177	8	36	1380	1364	
178	55	25	1380	1372	
179	55	40	1395	1032	
180	55	41	1395	1394	
181	25	29	1405	1405	
182	8	12	1410	1407	
183	22	39	1428	1428	
184	55	49	1430	1420	
