1	25	34	30	30	
2	28	40	150	0	
3	8	16	180	0	
4	50	3	196	196	
5	8	40	270	0	
6	25	40	270	0	
7	45	40	270	0	
8	34	16	270	248	
9	37	16	270	0	
10	9	26	295	63	
11	14	55	300	0	
12	42	40	315	0	
13	9	40	350	0	
14	0	21	355	0	
15	34	40	360	0	
16	1	40	390	0	
17	5	54	391	391	
18	8	16	405	0	
19	34	40	450	0	
20	2	40	450	433	
21	29	25	450	0	
22	36	18	450	301	
23	23	15	450	0	
24	0	23	480	0	
25	28	40	525	515	
26	37	57	555	549	
27	38	17	570	569	
28	17	40	585	491	
29	36	16	585	542	
30	34	20	600	589	
31	54	16	630	0	
32	36	25	653	653	
33	38	40	660	655	
34	34	16	675	623	
35	34	40	680	651	
36	38	0	691	691	
37	0	25	700	693	
38	9	43	715	715	
39	2	40	720	481	
40	28	16	720	525	
41	36	51	741	741	
42	40	0	750	0	
43	39	0	766	766	
44	31	42	770	766	
45	22	26	780	753	
46	34	17	815	815	
47	37	39	820	789	
48	2	32	855	852	
49	29	51	860	858	
50	12	37	865	861	
51	26	16	880	730	
52	12	52	880	799	
53	26	10	880	863	
54	26	40	890	885	
55	42	0	890	886	
56	23	40	900	735	
57	40	52	900	602	
58	1	43	915	913	
59	37	40	930	781	
60	28	10	960	945	
61	56	12	990	882	
62	34	49	990	984	
63	36	51	990	707	
64	22	12	1000	999	
65	0	26	1010	1009	
66	12	37	1020	1000	
67	12	40	1030	717	
68	29	46	1035	802	
69	28	12	1065	1064	
70	36	40	1070	1069	
71	0	23	1080	1076	
72	0	23	1080	1076	
73	25	3	1110	759	
74	36	40	1126	1126	
75	0	40	1140	1108	
76	26	43	1140	1133	
77	42	22	1140	1094	
78	56	10	1140	1138	
79	26	16	1170	633	
80	37	56	1195	1195	
81	12	37	1199	1199	
82	34	16	1200	965	
83	9	16	1200	1102	
84	39	43	1200	1197	
85	12	42	1200	1098	
86	1	43	1205	1204	
87	34	17	1230	521	
88	0	16	1243	1243	
89	32	40	1309	1309	
90	32	10	1335	1334	
91	55	41	1350	1159	
92	32	41	1365	1364	
