1	8	40	0	0	
2	55	24	0	0	
3	55	43	0	0	
4	8	26	0	0	
5	55	28	0	0	
6	55	40	30	25	
7	55	37	30	21	
8	55	25	32	32	
9	55	48	40	32	
10	55	36	50	48	
11	42	40	90	0	
12	55	36	90	86	
13	8	12	120	111	
14	55	58	150	143	
15	55	12	155	155	
16	55	0	160	156	
17	0	40	165	0	
18	37	40	180	0	
19	23	40	180	0	
20	55	36	184	184	
21	2	40	210	0	
22	8	56	210	0	
23	0	40	225	0	
24	32	40	240	234	
25	41	16	240	0	
26	4	28	240	0	
27	4	40	255	0	
28	57	4	255	0	
29	37	16	255	0	
30	4	0	255	0	
31	4	51	255	0	
32	35	40	270	0	
33	0	40	270	0	
34	23	16	270	0	
35	23	16	270	0	
36	29	16	270	0	
37	55	8	289	289	
38	46	40	300	0	
39	10	16	300	0	
40	28	56	300	293	
41	4	40	315	26	
42	26	40	315	0	
43	28	40	315	0	
44	34	40	330	0	
45	34	40	330	0	
46	38	16	330	269	
47	39	40	345	0	
48	12	40	360	0	
49	43	17	360	353	
50	22	17	360	0	
51	0	21	375	0	
52	29	40	390	0	
53	22	40	390	0	
54	43	17	390	388	
55	25	4	405	0	
56	26	40	415	405	
57	29	22	440	4	
58	55	23	450	0	
59	55	56	450	426	
60	8	10	450	0	
61	42	8	465	0	
62	37	27	465	428	
63	24	40	480	410	
64	29	43	480	0	
65	4	40	488	488	
66	25	40	495	0	
67	37	4	510	0	
68	36	2	510	0	
69	21	55	510	0	
70	48	1	510	0	
71	42	36	525	431	
72	39	25	540	0	
73	36	16	540	0	
74	0	8	555	0	
75	40	29	555	550	
76	29	16	570	490	
77	36	55	570	538	
78	28	17	595	592	
79	50	17	600	562	
80	50	17	600	562	
81	12	17	600	659	
82	0	36	600	570	
83	10	8	615	538	
84	17	10	630	630	
85	2	40	660	581	
86	10	2	660	647	
87	35	10	660	659	
88	36	15	667	667	
89	27	15	675	673	
90	31	40	690	643	
91	42	16	690	536	
92	51	0	701	701	
93	54	4	710	0	
94	37	16	720	548	
95	2	40	735	692	
96	0	17	735	672	
97	34	40	745	741	
98	42	21	754	753	
99	55	21	760	729	
100	4	40	765	751	
101	34	40	766	766	
102	37	1	775	775	
103	25	36	780	776	
104	55	17	781	781	
105	9	55	810	757	
106	34	8	820	819	
107	21	55	840	798	
108	37	1	860	857	
109	8	36	861	861	
110	10	27	870	677	
111	1	40	880	879	
112	51	16	880	876	
113	32	10	885	739	
114	34	36	890	828	
115	20	55	895	893	
116	32	40	900	838	
117	40	22	900	874	
118	36	10	900	847	
119	55	21	908	908	
120	28	40	915	818	
121	36	40	930	926	
122	39	17	930	659	
123	32	40	945	907	
124	55	4	945	770	
125	22	40	954	954	
126	42	16	955	854	
127	54	17	960	855	
128	36	22	960	938	
129	1	55	961	961	
130	56	8	975	739	
131	12	40	988	987	
132	50	27	990	910	
133	23	55	990	987	
134	12	25	1000	971	
135	26	17	1010	1009	
136	0	40	1020	882	
137	34	1	1020	1012	
138	12	37	1030	1014	
139	8	12	1030	1009	
140	36	1	1035	1032	
141	10	8	1050	676	
142	28	4	1050	759	
143	55	22	1050	1032	
144	28	0	1055	1052	
145	0	32	1057	1056	
146	36	8	1065	1065	
147	35	26	1067	1067	
148	4	37	1070	657	
149	29	36	1080	1014	
150	1	48	1082	1082	
151	55	40	1090	1090	
152	1	40	1090	1089	
153	32	22	1090	913	
154	10	4	1095	582	
155	36	16	1095	430	
156	29	40	1125	1102	
157	12	42	1125	663	
158	21	55	1138	1138	
159	22	40	1140	809	
160	17	22	1140	728	
161	22	40	1155	1069	
162	17	12	1170	1082	
163	8	0	1185	660	
164	55	17	1200	1178	
165	40	22	1200	1161	
166	8	39	1210	1081	
167	28	16	1215	931	
168	8	50	1230	1186	
169	8	58	1230	1221	
170	8	54	1235	1235	
171	17	40	1245	1178	
172	55	40	1260	1239	
173	55	4	1260	1244	
174	21	43	1260	914	
175	8	0	1260	1253	
176	22	12	1266	1266	
177	55	40	1275	1146	
178	5	54	1275	1270	
179	5	15	1275	1271	
180	32	40	1290	1274	
181	8	40	1290	1268	
182	8	59	1300	1293	
183	8	22	1305	1292	
184	8	51	1305	1259	
185	4	41	1320	1314	
186	55	10	1320	1292	
187	37	40	1335	1273	
188	8	25	1335	1325	
189	5	0	1335	1272	
190	5	54	1335	1273	
191	55	12	1335	1333	
192	21	55	1336	1336	
193	26	40	1350	1135	
194	8	20	1350	1301	
195	4	55	1350	1320	
196	8	58	1350	1338	
197	55	36	1350	1346	
198	55	28	1350	1288	
199	32	57	1369	1369	
200	23	40	1380	1217	
201	22	29	1380	1358	
202	8	55	1410	1401	
203	8	26	1410	1401	
204	55	40	1428	1428	
205	9	40	1430	1408	
