1	8	10	0	0	
2	20	49	11	11	
3	38	40	15	0	
4	55	43	27	27	
5	20	12	45	44	
6	55	43	48	48	
7	12	43	60	35	
8	55	54	70	63	
9	8	2	90	90	
10	4	55	120	0	
11	4	12	120	0	
12	12	3	130	130	
13	55	54	145	145	
14	55	48	148	148	
15	32	40	160	158	
16	4	55	160	159	
17	55	34	197	197	
18	1	40	210	0	
19	28	40	210	0	
20	34	40	225	0	
21	20	40	225	104	
22	55	10	240	234	
23	4	28	240	0	
24	4	40	255	0	
25	20	51	255	0	
26	43	40	270	0	
27	43	40	270	0	
28	42	16	285	0	
29	4	0	285	147	
30	4	0	300	0	
31	55	51	316	316	
32	32	40	330	218	
33	9	16	330	0	
34	26	40	360	0	
35	26	40	360	355	
36	28	40	390	0	
37	25	4	405	0	
38	34	10	405	396	
39	17	40	420	415	
40	9	2	420	0	
41	34	36	431	431	
42	42	40	435	0	
43	25	4	435	0	
44	36	16	435	0	
45	26	16	435	424	
46	28	40	450	0	
47	37	4	450	0	
48	34	10	465	465	
49	28	8	480	0	
50	0	39	510	504	
51	28	10	510	0	
52	42	36	525	491	
53	36	40	540	0	
54	12	26	540	522	
55	17	36	540	537	
56	32	40	553	553	
57	23	16	563	563	
58	27	40	570	556	
59	25	16	570	0	
60	29	20	570	570	
61	48	1	575	572	
62	4	40	600	576	
63	28	25	600	584	
64	0	12	600	552	
65	42	17	608	608	
66	37	40	615	615	
67	30	40	630	0	
68	34	10	640	640	
69	29	36	665	665	
70	26	0	689	689	
71	0	22	690	661	
72	34	40	705	614	
73	53	8	710	626	
74	1	25	715	711	
75	38	21	760	756	
76	23	12	832	832	
77	54	0	835	834	
78	43	43	838	838	
79	2	34	839	838	
80	34	16	840	584	
81	27	40	858	857	
82	20	25	861	861	
83	36	29	880	877	
84	15	40	885	617	
85	36	40	885	881	
86	26	40	885	730	
87	25	27	885	866	
88	36	29	895	891	
89	29	40	910	910	
90	34	40	930	732	
91	20	36	930	920	
92	34	40	940	881	
93	29	17	945	930	
94	37	16	960	835	
95	21	10	960	845	
96	1	25	965	965	
97	43	22	970	968	
98	36	26	970	970	
99	12	17	975	755	
100	36	58	985	982	
101	12	26	986	985	
102	51	40	990	971	
103	23	40	990	972	
104	37	34	990	845	
105	0	40	1005	829	
106	59	56	1005	829	
107	2	43	1015	1014	
108	38	40	1020	825	
109	22	40	1020	813	
110	36	25	1020	1018	
111	51	20	1020	958	
112	23	40	1029	1028	
113	10	25	1050	846	
114	36	42	1050	492	
115	28	20	1055	1053	
116	32	25	1058	1058	
117	41	40	1065	1038	
118	24	16	1065	988	
119	40	0	1065	1063	
120	36	4	1080	1057	
121	40	36	1080	963	
122	39	43	1095	1095	
123	25	26	1098	1098	
124	23	40	1110	1071	
125	38	16	1110	1033	
126	27	38	1110	1105	
127	1	48	1120	1117	
128	22	40	1140	1121	
129	55	34	1140	1091	
130	31	36	1140	1122	
131	37	16	1148	1148	
132	40	36	1150	1150	
133	22	40	1158	1158	
134	50	22	1165	1162	
135	12	17	1170	1067	
136	8	54	1176	1176	
137	28	40	1185	1048	
138	4	37	1185	909	
139	27	12	1186	1186	
140	0	16	1200	1123	
141	28	17	1215	374	
142	17	29	1219	1219	
143	40	23	1230	1172	
144	8	55	1230	1230	
145	21	28	1230	1174	
146	40	9	1245	1043	
147	8	40	1260	1246	
148	40	25	1260	1015	
149	22	16	1260	842	
150	34	40	1275	1252	
151	5	24	1275	1105	
152	25	2	1275	1104	
153	42	0	1276	1276	
154	8	51	1290	1247	
155	49	16	1300	1296	
156	8	40	1310	1139	
157	20	10	1317	1317	
158	36	34	1330	1324	
159	36	34	1330	1324	
160	36	34	1330	1324	
161	55	10	1330	1329	
162	5	0	1330	1144	
163	8	25	1335	1333	
164	5	52	1335	1105	
165	25	37	1350	1315	
166	40	28	1350	1117	
167	4	12	1379	1379	
168	8	40	1380	1212	
169	17	40	1380	783	
170	4	55	1380	1380	
171	40	42	1380	1376	
172	32	5	1395	1331	
173	50	40	1410	589	
174	55	41	1410	1264	
