1	12	40	175	0	
2	9	40	180	140	
3	12	36	195	0	
4	56	36	210	0	
5	56	40	225	0	
6	24	40	240	0	
7	32	40	270	268	
8	37	40	270	138	
9	32	40	280	277	
10	34	40	285	0	
11	37	40	300	0	
12	43	40	300	0	
13	26	40	300	0	
14	29	16	300	0	
15	29	40	315	0	
16	38	40	330	0	
17	0	10	330	0	
18	28	25	340	0	
19	48	40	345	28	
20	34	40	360	0	
21	37	22	390	0	
22	25	40	405	0	
23	8	40	420	0	
24	40	22	450	0	
25	25	12	450	440	
26	28	55	465	0	
27	34	40	480	74	
28	37	1	480	421	
29	26	27	510	0	
30	50	40	540	469	
31	23	40	540	0	
32	22	32	540	0	
33	26	40	555	555	
34	23	54	555	0	
35	10	8	560	511	
36	37	40	570	493	
37	22	40	570	462	
38	25	32	570	511	
39	0	36	578	578	
40	23	29	615	578	
41	2	10	618	618	
42	34	45	621	621	
43	12	17	630	0	
44	20	8	649	649	
45	32	25	665	654	
46	36	42	676	676	
47	42	16	680	672	
48	55	20	685	684	
49	32	0	700	697	
50	42	27	750	597	
51	55	36	770	767	
52	34	10	787	787	
53	37	40	800	797	
54	22	40	800	644	
55	28	10	810	808	
56	4	13	820	817	
57	39	19	835	834	
58	32	21	840	840	
59	10	40	842	842	
60	22	40	855	824	
61	21	55	855	740	
62	17	55	856	856	
63	55	4	870	868	
64	34	17	885	863	
65	55	40	895	893	
66	34	40	900	808	
67	55	36	900	880	
68	41	0	900	716	
69	55	20	905	904	
70	8	43	908	908	
71	22	55	915	859	
72	10	25	928	928	
73	22	40	930	903	
74	27	40	930	862	
75	36	0	930	898	
76	25	2	935	934	
77	21	25	950	947	
78	29	10	950	946	
79	3	40	960	958	
80	28	0	960	864	
81	22	16	990	962	
82	55	41	990	990	
83	12	25	990	959	
84	40	37	1000	992	
85	36	43	1004	1004	
86	25	25	1020	1013	
87	9	17	1020	979	
88	55	21	1020	741	
89	36	21	1020	950	
90	32	28	1020	907	
91	9	40	1035	880	
92	55	40	1065	1062	
93	1	48	1065	1063	
94	38	40	1080	1026	
95	29	16	1080	1043	
96	29	12	1087	1087	
97	36	4	1095	1023	
98	38	17	1110	1048	
99	48	17	1125	1041	
100	27	40	1140	643	
101	0	16	1140	1121	
102	28	17	1140	1015	
103	25	21	1140	1139	
104	8	12	1140	1048	
105	42	16	1170	1037	
106	34	17	1170	1092	
107	4	37	1170	661	
108	42	10	1175	1171	
109	5	41	1180	1135	
110	35	32	1185	1152	
111	36	55	1190	1188	
112	40	52	1211	1211	
113	20	40	1212	1212	
114	17	12	1215	1067	
115	38	13	1221	1221	
116	8	17	1230	1200	
117	8	54	1230	1190	
118	8	54	1230	1229	
119	8	0	1230	1197	
120	55	36	1230	1224	
121	8	36	1230	1166	
122	34	17	1245	1077	
123	55	39	1260	1255	
124	55	8	1260	1246	
125	8	55	1260	1260	
126	40	10	1260	1179	
127	23	16	1269	1269	
128	22	37	1270	1138	
129	22	22	1270	1136	
130	22	36	1270	1143	
131	22	51	1270	1140	
132	8	12	1272	1272	
133	23	40	1275	1176	
134	8	36	1276	1276	
135	55	36	1278	1278	
136	42	40	1290	1259	
137	34	25	1290	1260	
138	55	28	1290	1161	
139	8	23	1300	1299	
140	8	40	1305	1274	
141	8	1	1305	1305	
142	1	40	1320	733	
143	55	0	1320	1316	
144	55	58	1320	1315	
145	21	26	1320	1179	
146	28	12	1320	1277	
147	55	36	1320	1314	
148	8	40	1326	1326	
149	55	22	1328	1328	
150	22	40	1330	1185	
151	5	52	1330	1145	
152	22	16	1335	1296	
153	22	12	1340	1340	
154	58	40	1350	1267	
155	55	28	1350	1279	
156	8	20	1380	1371	
157	8	37	1380	1372	
158	32	12	1395	1389	
159	8	12	1400	1397	
160	55	10	1410	1383	
