1	8	39	0	0	
2	9	40	0	0	
3	55	43	4	4	
4	55	46	5	0	
5	55	22	5	0	
6	55	55	5	0	
7	55	49	5	0	
8	12	40	15	0	
9	55	28	30	23	
10	55	17	40	40	
11	55	25	70	62	
12	8	12	80	79	
13	36	40	120	0	
14	17	0	120	120	
15	4	12	135	121	
16	51	40	140	0	
17	42	26	140	140	
18	55	34	150	143	
19	55	34	155	155	
20	8	56	165	0	
21	32	40	180	171	
22	28	40	180	0	
23	0	40	210	0	
24	8	56	210	0	
25	37	56	210	0	
26	37	40	225	0	
27	4	40	240	0	
28	42	40	240	0	
29	4	28	240	0	
30	4	28	240	0	
31	4	40	255	0	
32	57	4	255	0	
33	57	4	255	0	
34	4	51	255	0	
35	34	40	270	0	
36	32	40	270	269	
37	36	40	270	0	
38	32	40	270	107	
39	34	16	270	0	
40	42	16	270	0	
41	40	16	270	46	
42	10	16	270	0	
43	12	17	270	0	
44	51	40	285	0	
45	34	40	285	0	
46	25	32	285	0	
47	14	55	300	0	
48	34	40	315	0	
49	24	16	315	0	
50	24	39	330	325	
51	9	40	330	0	
52	0	21	360	0	
53	0	21	360	0	
54	22	17	375	0	
55	48	40	390	325	
56	0	40	390	0	
57	40	12	390	0	
58	25	4	405	0	
59	25	4	405	0	
60	36	40	435	400	
61	30	10	435	423	
62	34	8	450	441	
63	37	4	450	0	
64	37	4	450	0	
65	8	10	450	0	
66	8	10	450	0	
67	42	8	465	0	
68	28	40	465	454	
69	12	22	465	437	
70	42	12	465	0	
71	12	40	480	0	
72	34	25	480	0	
73	26	26	480	397	
74	37	12	495	475	
75	48	1	510	0	
76	0	36	510	0	
77	36	22	525	510	
78	4	36	525	512	
79	42	36	525	431	
80	34	8	533	533	
81	0	8	555	0	
82	34	16	570	545	
83	8	10	570	564	
84	0	42	570	0	
85	43	20	574	573	
86	55	0	580	570	
87	23	40	585	565	
88	34	25	600	558	
89	12	17	600	659	
90	34	17	605	605	
91	29	42	610	455	
92	10	8	630	522	
93	34	40	630	584	
94	4	40	640	635	
95	34	17	645	581	
96	55	36	652	652	
97	30	27	676	676	
98	20	36	677	676	
99	54	4	710	0	
100	27	36	730	730	
101	55	20	732	732	
102	42	27	765	761	
103	10	17	775	775	
104	2	10	780	724	
105	42	26	795	787	
106	34	16	810	685	
107	21	55	810	717	
108	36	55	820	815	
109	55	21	840	832	
110	35	0	840	840	
111	15	4	843	843	
112	21	55	855	683	
113	36	22	870	802	
114	9	16	900	818	
115	12	55	900	873	
116	23	40	930	888	
117	38	16	930	712	
118	29	43	930	872	
119	37	12	930	929	
120	55	4	945	770	
121	37	34	960	660	
122	2	10	969	968	
123	56	8	975	739	
124	56	8	975	733	
125	12	4	975	772	
126	8	55	975	971	
127	42	0	975	972	
128	40	8	990	822	
129	22	40	990	812	
130	3	40	990	984	
131	29	40	990	960	
132	12	40	990	932	
133	36	55	1007	1007	
134	55	24	1020	718	
135	55	21	1020	684	
136	36	2	1020	0	
137	10	23	1035	946	
138	17	22	1035	728	
139	10	8	1050	676	
140	10	8	1050	702	
141	55	40	1050	883	
142	8	40	1050	793	
143	28	4	1050	759	
144	28	4	1050	745	
145	17	22	1050	707	
146	36	42	1050	432	
147	2	37	1060	1049	
148	8	16	1065	1013	
149	12	42	1065	663	
150	37	16	1075	997	
151	1	48	1080	1080	
152	43	2	1090	1090	
153	12	37	1094	1094	
154	36	4	1095	1090	
155	22	12	1095	1023	
156	21	55	1099	1099	
157	22	40	1110	976	
158	28	16	1110	948	
159	22	40	1120	1043	
160	22	0	1122	1121	
161	34	40	1125	955	
162	55	0	1130	1129	
163	9	40	1133	1132	
164	17	12	1140	1044	
165	8	40	1141	1141	
166	12	12	1153	1153	
167	4	37	1155	657	
168	4	0	1170	1168	
169	34	40	1181	1181	
170	34	39	1184	1184	
171	8	0	1185	660	
172	20	12	1190	1190	
173	36	40	1200	1178	
174	24	59	1208	1208	
175	8	25	1230	1195	
176	8	37	1230	1214	
177	8	54	1230	1225	
178	8	59	1245	1235	
179	55	32	1260	1243	
180	55	22	1260	1209	
181	8	10	1260	1250	
182	55	54	1275	1274	
183	5	54	1275	1253	
184	17	40	1290	1176	
185	8	40	1290	1276	
186	22	16	1290	1241	
187	8	23	1290	1276	
188	4	54	1290	981	
189	55	0	1290	1245	
190	8	0	1290	1277	
191	55	43	1305	1275	
192	55	8	1320	1278	
193	23	40	1320	1185	
194	23	40	1320	1185	
195	32	25	1320	1319	
196	4	41	1320	1286	
197	25	40	1335	1025	
198	5	0	1335	1253	
199	55	24	1340	1323	
200	55	39	1350	1319	
201	9	40	1350	1199	
202	8	50	1350	1337	
203	8	37	1365	1340	
204	4	12	1381	1381	
205	4	55	1385	770	
206	21	40	1410	1410	
