1	55	20	0	0	
2	55	20	20	18	
3	55	36	40	34	
4	32	0	60	0	
5	40	56	75	0	
6	40	28	75	0	
7	55	54	100	87	
8	32	40	110	106	
9	21	40	115	101	
10	37	40	135	0	
11	27	40	150	129	
12	4	0	150	0	
13	37	40	210	0	
14	20	43	240	0	
15	42	26	240	182	
16	21	12	240	237	
17	4	28	240	0	
18	4	51	255	0	
19	23	16	270	0	
20	29	40	315	0	
21	25	40	340	307	
22	36	40	340	332	
23	28	40	360	355	
24	22	17	360	0	
25	25	40	390	0	
26	28	40	390	0	
27	12	40	450	441	
28	23	45	450	440	
29	43	12	460	460	
30	4	40	495	467	
31	0	40	510	509	
32	36	36	510	450	
33	28	40	540	0	
34	34	27	555	501	
35	28	25	570	505	
36	29	40	587	587	
37	4	40	630	627	
38	28	17	630	504	
39	1	54	650	650	
40	42	26	676	676	
41	26	16	693	693	
42	9	25	705	0	
43	43	8	720	649	
44	28	40	735	613	
45	32	3	750	749	
46	37	40	810	765	
47	0	12	819	819	
48	36	10	822	821	
49	0	40	870	518	
50	0	26	870	768	
51	12	24	900	794	
52	29	15	915	911	
53	28	55	948	948	
54	8	17	955	955	
55	36	40	960	854	
56	22	0	985	984	
57	34	40	990	945	
58	20	40	1015	1010	
59	37	17	1020	600	
60	42	51	1043	1043	
61	1	40	1050	956	
62	29	43	1050	972	
63	36	22	1050	715	
64	12	10	1065	1054	
65	28	16	1080	789	
66	1	36	1080	943	
67	34	40	1110	925	
68	34	40	1110	925	
69	36	40	1110	763	
70	17	52	1110	1060	
71	17	12	1110	1060	
72	24	53	1155	1153	
73	40	2	1157	1157	
74	37	16	1170	1164	
75	34	25	1190	1189	
76	25	16	1200	850	
77	40	16	1223	1223	
78	34	16	1245	990	
79	29	43	1260	1176	
80	17	22	1260	1107	
81	5	54	1262	1262	
82	5	54	1262	1262	
83	5	36	1262	1262	
